path,label,split,batch,phash,added_at
data/bunnies_batch_260714/sitting19.png,sitting,train,bunnies_batch_260714,78060ec686c4fcf8,2026-07-15
data/bunnies_batch_260714/sitting20.png,sitting,train,bunnies_batch_260714,1f9fe32383c3e3fe,2026-07-15
data/bunnies_batch_260714/sitting21.png,sitting,test,bunnies_batch_260714,ff87c7c79f200000,2026-07-15
data/bunnies_batch_260714/sitting22.png,sitting,train,bunnies_batch_260714,0028387a333d0f1f,2026-07-15
data/bunnies_batch_260714/sitting23.png,sitting,test,bunnies_batch_260714,fe3e3effff180000,2026-07-15
data/bunnies_batch_260714/sitting24.png,sitting,train,bunnies_batch_260714,0260007c7cfcdcff,2026-07-15
data/bunnies_batch_260714/sitting25.png,sitting,train,bunnies_batch_260714,0000303efdffffef,2026-07-15
data/bunnies_batch_260714/sitting26.png,sitting,train,bunnies_batch_260714,f74fef6930183030,2026-07-15
data/bunnies_batch_260714/sitting27.png,sitting,train,bunnies_batch_260714,0381e9e1c18f9fff,2026-07-15
data/bunnies_batch_260714/sitting28.png,sitting,val,bunnies_batch_260714,ffff8f8fc7e6ccc0,2026-07-15
data/bunnies_batch_260714/standing01.png,standing,test,bunnies_batch_260714,6d180f8fc7e0e6e4,2026-07-15
data/bunnies_batch_260714/standing02.png,standing,test,bunnies_batch_260714,37e787e7c787cf53,2026-07-15
data/bunnies_batch_260714/standing03.png,standing,train,bunnies_batch_260714,000383c303f3fbff,2026-07-15
data/bunnies_batch_260714/standing04.png,standing,train,bunnies_batch_260714,001010fbff9547fe,2026-07-15
data/bunnies_batch_260714/standing05.png,standing,test,bunnies_batch_260714,f809f8f8d888b870,2026-07-15
data/bunnies_batch_260714/standing06.png,standing,val,bunnies_batch_260714,c3c3e7c7cf6f0f07,2026-07-15
data/bunnies_batch_260714/standing07.png,standing,train,bunnies_batch_260714,12723c3e3e3c1c00,2026-07-15
data/bunnies_batch_260714/standing08.png,standing,train,bunnies_batch_260714,c1e1c1c1c3e7c1f9,2026-07-15
data/bunnies_batch_260714/standing09.png,standing,val,bunnies_batch_260714,cf8f87c3c3e3e3f7,2026-07-15
data/bunnies_batch_260714/standing10.png,standing,train,bunnies_batch_260714,838783c7c7c707ff,2026-07-15
data/bunnies_batch_260714/standing11.png,standing,train,bunnies_batch_260714,001c1cbcfcfefefe,2026-07-15
data/bunnies_batch_260714/standing12.png,standing,train,bunnies_batch_260714,e1e1e1c3c3e7e1fd,2026-07-15
data/bunnies_batch_260714/standing13.png,standing,train,bunnies_batch_260714,e3c1d1ffcf87c3f9,2026-07-15
data/bunnies_batch_260714/standing14.png,standing,test,bunnies_batch_260714,082c2c3c7c9cff7f,2026-07-15
data/bunnies_batch_260714/standing15.png,standing,train,bunnies_batch_260714,838787c1e1e3c3ef,2026-07-15
data/bunnies_batch_260714/standing16.png,standing,train,bunnies_batch_260714,818181c3e1e1c39f,2026-07-15
data/bunnies_batch_260714/standing17.png,standing,train,bunnies_batch_260714,c1c0f1c1c1e3e3c9,2026-07-15
data/bunnies_batch_260714/standing18.png,standing,val,bunnies_batch_260714,838383c3c3c1c1e3,2026-07-15
data/bunnies_batch_260714/standing19.png,standing,train,bunnies_batch_260714,00030363e3f3efff,2026-07-15
data/bunnies_batch_260714/standing20.png,standing,test,bunnies_batch_260714,8181c3f3e3e3c7ff,2026-07-15
data/bunnies_batch_260714/standing21.png,standing,train,bunnies_batch_260714,dbc3c1c3c38081f7,2026-07-15
data/bunnies_batch_260714/standing22.png,standing,train,bunnies_batch_260714,10bfe7fffee71f28,2026-07-15
data/bunnies_batch_260714/standing23.png,standing,train,bunnies_batch_260714,83e3e1f1f1f9c9ff,2026-07-15
data/bunnies_batch_260714/standing24.png,standing,test,bunnies_batch_260714,c3c3c3c3c7e3e7cf,2026-07-15
data/bunnies_batch_260714/standing25.png,standing,train,bunnies_batch_260714,00677f7838383810,2026-07-15
data/bunnies_batch_260714/standing26.png,standing,val,bunnies_batch_260714,c3c3c3c1e3a701ff,2026-07-15
data/bunnies_batch_260714/standing27.png,standing,train,bunnies_batch_260714,e1e1f1f3c3c7c7f7,2026-07-15
data/bunnies_batch_260714/standing28.png,standing,test,bunnies_batch_260714,38f5f3fbb8190000,2026-07-15
data/bunnies_batch_260714/standing29.png,standing,train,bunnies_batch_260714,00002071f3f8f8ff,2026-07-15
data/bunnies_batch_260714/standing30.png,standing,train,bunnies_batch_260714,fff1e1c1c3c7c3f3,2026-07-15
data/bunnies_batch_260714/standing31.png,standing,train,bunnies_batch_260714,000437177fff7ffd,2026-07-15
data/bunnies_batch_260714/standing32.png,standing,train,bunnies_batch_260714,ffc001840007f7ff,2026-07-15
data/bunnies_batch_260714/standing33.png,standing,train,bunnies_batch_260714,c0f0f0f83830bd88,2026-07-15
data/bunnies_batch_260714/standing34.png,standing,train,bunnies_batch_260714,01001808e8ffffff,2026-07-15
data/bunnies_batch_260714/standing35.png,standing,test,bunnies_batch_260714,406078f9f3f7ffff,2026-07-15
data/bunnies_batch_260714/standing36.png,standing,train,bunnies_batch_260714,010f0fc3cb3313bf,2026-07-15
data/bunnies_batch_260714/standing37.png,standing,train,bunnies_batch_260714,371cdeccc6440c08,2026-07-15
data/bunnies_batch_260714/standing38.png,standing,train,bunnies_batch_260714,2c7c3c787c3c3800,2026-07-15
data/bunnies_batch_260714/standing39.png,standing,train,bunnies_batch_260714,ff9f8e87efe26070,2026-07-15
data/bunnies_batch_260714/standing40.png,standing,train,bunnies_batch_260714,00040c0c7e7f7fff,2026-07-15
data/bunnies_batch_260714/standing41.png,standing,val,bunnies_batch_260714,fdfdfffff8380000,2026-07-15
data/bunnies_batch_260714/standing42.png,standing,excluded,bunnies_batch_260714,37e787e78787cf53,2026-07-15
data/bunnies_batch_260714/standing43.png,standing,train,bunnies_batch_260714,05030bc080c3fbff,2026-07-15
data/bunnies_batch_260714/standing44.png,standing,train,bunnies_batch_260714,818181c1c3c0cbc0,2026-07-15
data/bunnies_batch_260714/standing45.png,standing,train,bunnies_batch_260714,00001000e2e7f7ef,2026-07-15
data/bunnies_batch_260714/standing46.png,standing,train,bunnies_batch_260714,f3e1e08183c7c3f3,2026-07-15
data/bunnies_batch_260714/standing47.png,standing,val,bunnies_batch_260714,0f0d0f3f3c5c0001,2026-07-15
data/bunnies_batch_260714/standing48.png,standing,train,bunnies_batch_260714,8f878787cfcf9fff,2026-07-15
data/bunnies_batch_260714/standing49.png,standing,train,bunnies_batch_260714,63670f0f06060f07,2026-07-15
data/bunnies_batch_260714/standing50.png,standing,train,bunnies_batch_260714,f7f7f8f834143f0f,2026-07-15
data/bunnies_batch_260714/standing51.png,standing,val,bunnies_batch_260714,267e3c3c7e1c002c,2026-07-15
data/bunnies_batch_260714/standing52.png,standing,val,bunnies_batch_260714,e1818383c3e3e3ff,2026-07-15
data/bunnies_batch_260714/standing53.png,standing,train,bunnies_batch_260714,8f83c3c3c3c7c7f7,2026-07-15
data/bunnies_batch_260714/standing54.png,standing,train,bunnies_batch_260714,00406074ec607eff,2026-07-15
data/bunnies_batch_260714/standing55.png,standing,val,bunnies_batch_260714,fffe1e0e0c0c0400,2026-07-15
data/bunnies_batch_260714/standing56.png,standing,test,bunnies_batch_260714,f20009ffcf8f9cf0,2026-07-15
data/bunnies_batch_260714/standing57.png,standing,val,bunnies_batch_260714,c0cd0303f0c0dfff,2026-07-15
data/bunnies_batch_260714/standing58.png,standing,train,bunnies_batch_260714,c18383838383c3ff,2026-07-15
data/bunnies_batch_260714/standing59.png,standing,train,bunnies_batch_260714,78f8f1f0efc0e074,2026-07-15
data/bunnies_batch_260714/standing60.png,standing,train,bunnies_batch_260714,0001090e070f7fff,2026-07-15
data/bunnies_batch_260714/standing61.png,standing,train,bunnies_batch_260714,81838000e6e3e7ff,2026-07-15
data/bunnies_batch_260714/standing62.png,standing,val,bunnies_batch_260714,80c070703c3d3b64,2026-07-15
data/bunnies_batch_260714/standing63.png,standing,train,bunnies_batch_260714,fb1f3f38783c3800,2026-07-15
data/bunnies_batch_260714/standing64.png,standing,train,bunnies_batch_260714,002030717b33637f,2026-07-15
data/bunnies_batch_260714/standing65.png,standing,train,bunnies_batch_260714,380cccd8fcfef808,2026-07-15
data/bunnies_batch_260714/standing66.png,standing,val,bunnies_batch_260714,0000e7879fffffff,2026-07-15
data/bunnies_batch_260714/standing67.png,standing,train,bunnies_batch_260714,00000020e3e3e7ff,2026-07-15
data/bunnies_batch_260714/standing68.png,standing,test,bunnies_batch_260714,ff0c0c0e0c0c0e0e,2026-07-15
data/bunnies_batch_260714/standing69.png,standing,train,bunnies_batch_260714,001e1e3c3c1c1c00,2026-07-15
data/bunnies_batch_260714/standing70.png,standing,train,bunnies_batch_260714,0080081cfffcffe7,2026-07-15
data/bunnies_batch_260714/standing71.png,standing,train,bunnies_batch_260714,f7f3e3e7c7c7e7ff,2026-07-15
data/bunnies_batch_260714/standing72.png,standing,test,bunnies_batch_260714,3000c0e2e3e3e3e2,2026-07-15
data/bunnies_batch_260714/standing73.png,standing,train,bunnies_batch_260714,8080f2f3fbfbf7df,2026-07-15
data/bunnies_batch_260714/standing74.png,standing,excluded,bunnies_batch_260714,f7f3e3e7c7c7e7ff,2026-07-15
data/bunnies_batch_260714/standing75.png,standing,train,bunnies_batch_260714,0b10101f18107f7f,2026-07-15
data/bunnies_batch_260714/standing76.png,standing,test,bunnies_batch_260714,0090b0a8a00c1e3f,2026-07-15
data/bunnies_batch_260714/standing77.png,standing,train,bunnies_batch_260714,64efe3870f2ec0a0,2026-07-15
data/bunnies_batch_260714/standing78.png,standing,train,bunnies_batch_260714,e0e1f1c10c0ca987,2026-07-15
data/bunnies_batch_260714/standing79.png,standing,train,bunnies_batch_260714,00000058dfdf7fff,2026-07-15
data/bunnies_batch_260714/standing80.png,standing,train,bunnies_batch_260714,ffc3c3c34322e3e8,2026-07-15
data/bunnies_batch_260714/standing81.png,standing,train,bunnies_batch_260714,f41c5c64e8c34f00,2026-07-15
data/bunnies_batch_260714/standing82.png,standing,train,bunnies_batch_260714,f9990b060e03f3ef,2026-07-15
data/bunnies_batch_260714/standing83.png,standing,train,bunnies_batch_260714,838383c3e3e1e1d7,2026-07-15
data/bunnies_batch_260714/standing84.png,standing,train,bunnies_batch_260714,c1f1c18387c7c3cf,2026-07-15
